Timestamp;Measured energy production (MWh);Installed power (MW)
2022-04-06 02;1170.21;6261.97
2022-04-06 03;1037.81;6261.97
2022-04-06 04;917.02;6261.96
2022-04-06 05;759.19;6261.96
2022-04-06 06;560.46;6261.98
2022-04-06 07;445.8;6261.95
2022-04-06 08;474.49;6261.98
2022-04-06 09;465.29;6261.96
2022-04-06 10;413.71;6261.96
2022-04-06 11;333.78;6261.97
2022-04-06 12;366.81;6261.95
2022-04-06 13;444.19;6261.98
2022-04-06 14;540.69;6261.97
2022-04-06 15;700.02;6261.94
2022-04-06 16;868.59;6261.96
2022-04-06 17;1048.85;6261.97
2022-04-06 18;1321.15;6261.96
2022-04-06 19;1435.34;6261.96
2022-04-06 20;1531.04;6261.95
2022-04-06 21;1424.27;6261.97
2022-04-06 22;1591.8;6261.96
2022-04-06 23;1603.35;6261.99
2022-04-07 00;1781.17;6261.97
2022-04-07 01;1801.7;6261.96
2022-04-07 02;1887.15;6261.94
2022-04-07 03;2089.78;6261.95
2022-04-07 04;2257.01;6261.97
2022-04-07 05;2770.23;6261.97
2022-04-07 06;3569.88;6261.96
2022-04-07 07;3846.59;6262
2022-04-07 08;3998.08;6261.96
2022-04-07 09;4065.56;6261.97
2022-04-07 10;4113.69;6261.97
2022-04-07 11;4222.8;6261.97
2022-04-07 12;4270.49;6261.99
2022-04-07 13;4363.05;6261.97
2022-04-07 14;4385.92;6261.95
2022-04-07 15;4131.28;6261.96
2022-04-07 16;4032.35;6261.98
2022-04-07 17;3875.06;6261.95
2022-04-07 18;3955.95;6261.97
2022-04-07 19;3899.35;6261.97
2022-04-07 20;3936.56;6261.95
2022-04-07 21;3646.98;6261.95
2022-04-07 22;3463.49;6261.97
2022-04-07 23;3321.88;6261.95
2022-04-08 00;3320.74;6261.96
2022-04-08 01;3266.38;6261.95
2022-04-08 02;3306.25;6261.98
2022-04-08 03;3573.3;6261.97
2022-04-08 04;3758.37;6261.97
2022-04-08 05;3998.45;6261.96
2022-04-08 06;4201.65;6042.06
2022-04-08 07;4129.75;6001.65
2022-04-08 08;4044.37;5941.56
2022-04-08 09;3997.92;5939.53
2022-04-08 10;4012.81;5977.19
2022-04-08 11;4257.05;5976.19
2022-04-08 12;4358.87;6103.67
2022-04-08 13;4644.59;6103.67
2022-04-08 14;4863.66;6102.65
2022-04-08 15;5043.14;6102.65
2022-04-08 16;5237.08;6389.45
2022-04-08 17;5154.77;6389.45
2022-04-08 18;4905.8;6389.45
2022-04-08 19;4882.83;6389.45
2022-04-08 20;4672.17;6389.45
2022-04-08 21;4141.33;6389.45
2022-04-08 22;3731.86;6389.45
2022-04-08 23;3512.08;6389.45
2022-04-09 00;3092.12;6389.45
2022-04-09 01;2500.72;6389.45
2022-04-09 02;1940.22;6389.45
2022-04-09 03;1481.19;6389.45
2022-04-09 04;1134.48;6389.45
2022-04-09 05;855.52;6389.45
2022-04-09 06;782.13;6389.45
2022-04-09 07;681.64;6389.45
2022-04-09 08;572.12;6389.45
2022-04-09 09;404.83;6389.45
2022-04-09 10;298.59;6389.45
2022-04-09 11;283.14;6389.45
2022-04-09 12;248.26;6389.45
2022-04-09 13;245.31;6389.45
2022-04-09 14;226.48;6389.45
2022-04-09 15;194.21;6389.45
2022-04-09 16;197.88;6389.45
2022-04-09 17;220.05;6389.45
2022-04-09 18;235.3;6389.45
2022-04-09 19;264.75;6389.45
2022-04-09 20;262.27;6389.45
2022-04-09 21;250.77;6389.45
2022-04-09 22;285.47;6389.45
2022-04-09 23;269.82;6389.45
2022-04-10 00;294.41;6389.45
2022-04-10 01;285.54;6389.45
2022-04-10 02;328.88;6389.45
2022-04-10 03;460.76;6389.45
2022-04-10 04;644.48;6389.45
2022-04-10 05;760.44;6389.45
2022-04-10 06;867.86;6389.45
2022-04-10 07;999.87;6389.45
2022-04-10 08;1067.07;6389.45
2022-04-10 09;1212.44;6389.45
2022-04-10 10;1147.75;6389.45
2022-04-10 11;1134.54;6389.45
2022-04-10 12;1275.31;6389.45
2022-04-10 13;1574;6389.45
2022-04-10 14;1838.27;6389.45
2022-04-10 15;1719.56;6389.45
2022-04-10 16;1656.78;6389.45
2022-04-10 17;1603.69;6389.45
2022-04-10 18;1442.3;6389.45
2022-04-10 19;2203.85;6389.45
2022-04-10 20;3395.8;6389.45
2022-04-10 21;3561.08;6389.45
2022-04-10 22;3704.76;6389.45
2022-04-10 23;3808.84;6389.45
2022-04-11 00;3993.49;6389.45
2022-04-11 01;4157.51;6389.45
2022-04-11 02;4040.57;6389.45
2022-04-11 03;4003.32;6389.45
2022-04-11 04;3650.13;6389.45
2022-04-11 05;3332.21;6389.45
2022-04-11 06;3053.59;6389.45
2022-04-11 07;3033.49;6389.45
2022-04-11 08;3201.31;6389.45
2022-04-11 09;3196.69;6389.45
2022-04-11 10;2874.61;6389.45
2022-04-11 11;2856.82;6389.45
2022-04-11 12;3109.37;6389.45
2022-04-11 13;3843.49;6389.45
2022-04-11 14;4477.41;6389.45
2022-04-11 15;4874.26;6389.45
2022-04-11 16;4599.49;6389.45
2022-04-11 17;4689.27;6389.45
2022-04-11 18;4873.97;6389.45
2022-04-11 19;4656.79;6389.45
2022-04-11 20;3876.37;6389.45
2022-04-11 21;3183.34;6389.45
2022-04-11 22;2389.95;6389.45
2022-04-11 23;2168.2;6141.77
2022-04-12 00;2218.23;6174.25
2022-04-12 01;2454.14;6206.02
2022-04-12 02;2360.01;6389.45
2022-04-12 03;2119.99;6389.45
2022-04-12 04;2405.46;6389.45
2022-04-12 05;2538.96;6389.45
2022-04-12 06;2621.07;6389.45
2022-04-12 07;2538.38;6389.45
2022-04-12 08;2060.3;6389.45
2022-04-12 09;1868.25;6389.45
2022-04-12 10;1738.6;6389.45
2022-04-12 11;2130.03;6389.45
2022-04-12 12;2394.95;6389.45
2022-04-12 13;2341.01;6389.45
2022-04-12 14;1984.8;6389.45
2022-04-12 15;1655.15;6389.45
2022-04-12 16;1240.17;6434.25
2022-04-12 17;1144.82;6434.25
2022-04-12 18;923.81;6434.25
2022-04-12 19;1015.07;6434.25
2022-04-12 20;938.82;6434.25
2022-04-12 21;665.34;6434.25
2022-04-12 22;420.34;6434.25
2022-04-12 23;382.8;6434.25
2022-04-13 00;243.85;6434.25
2022-04-13 01;196.54;6434.25
2022-04-13 02;208.69;6434.25
2022-04-13 03;187.05;6434.25
2022-04-13 04;251.27;6434.25
2022-04-13 05;275.39;6434.25
2022-04-13 06;286.01;6434.25
2022-04-13 07;449.98;6434.25
2022-04-13 08;596.79;6434.25
2022-04-13 09;637.57;6434.25
2022-04-13 10;590.84;6434.25
2022-04-13 11;594.67;6434.25
2022-04-13 12;664.1;6434.25
2022-04-13 13;791.52;6434.25
2022-04-13 14;825.56;6434.25
2022-04-13 15;1000.45;6434.25
2022-04-13 16;1295.94;6434.25
2022-04-13 17;1584.67;6434.25
2022-04-13 18;1883.32;6434.25
2022-04-13 19;2374.03;6434.25
2022-04-13 20;2460.77;6434.25
2022-04-13 21;2498.98;6434.25
2022-04-13 22;2556.96;6434.25
2022-04-13 23;2425.79;6434.25
2022-04-14 00;2326.1;6434.25
2022-04-14 01;2399.91;6434.25
2022-04-14 02;2257.96;6434.25
2022-04-14 03;2122.74;6434.25
2022-04-14 04;2072.43;6434.25
2022-04-14 05;2006.72;6434.25
2022-04-14 06;1927.44;6434.25
2022-04-14 07;1774.75;6434.25
2022-04-14 08;1460.02;6434.25
2022-04-14 09;1156.88;6434.25
2022-04-14 10;810.58;6434.25
2022-04-14 11;671;6434.25
2022-04-14 12;369.54;6434.25
2022-04-14 13;172.95;6434.25
2022-04-14 14;147.71;6434.25
2022-04-14 15;172.55;6434.25
2022-04-14 16;221.69;6434.25
2022-04-14 17;290.5;6434.25
2022-04-14 18;376.56;6434.25
2022-04-14 19;416.18;6434.25
2022-04-14 20;480.45;6434.25
2022-04-14 21;432.3;6434.25
2022-04-14 22;533.71;6434.25
2022-04-14 23;694.49;6434.25
2022-04-15 00;669.87;6434.25
2022-04-15 01;641.68;6434.25
2022-04-15 02;567.21;6434.25
2022-04-15 03;473.12;6434.25
2022-04-15 04;549.74;6434.25
2022-04-15 05;710.56;6434.25
2022-04-15 06;828.44;6434.25
2022-04-15 07;882.88;6434.25
2022-04-15 08;1012.9;6434.25
2022-04-15 09;961.87;6434.25
2022-04-15 10;664.07;6434.25
2022-04-15 11;441;6434.25
2022-04-15 12;252.94;6434.25
2022-04-15 13;181.04;6434.25
2022-04-15 14;130.85;6434.25
2022-04-15 15;78.93;6434.25
2022-04-15 16;71.16;6434.25
2022-04-15 17;89.84;6434.25
2022-04-15 18;123.56;6434.25
2022-04-15 19;156.46;6434.25
2022-04-15 20;202.33;6434.25
2022-04-15 21;332.84;6434.25
2022-04-15 22;556;6434.25
2022-04-15 23;658.03;6434.25
2022-04-16 00;660.76;6434.25
2022-04-16 01;656.58;6434.25
2022-04-16 02;666.52;6434.25
2022-04-16 03;632.28;6434.25
2022-04-16 04;536.27;6434.25
2022-04-16 05;456.18;6434.25
2022-04-16 06;464.23;6434.25
2022-04-16 07;487.6;6434.25
2022-04-16 08;610.92;6434.25
2022-04-16 09;648.43;6434.25
2022-04-16 10;555.69;6434.25
2022-04-16 11;484.39;6434.25
2022-04-16 12;393.96;6042.24
2022-04-16 13;352.17;6048.55
2022-04-16 14;343.9;6044.58
2022-04-16 15;541.68;6041.11
2022-04-16 16;661.85;6067.38
2022-04-16 17;831.61;6061.31
2022-04-16 18;966.19;6062.67
2022-04-16 19;1171.34;6055.86
2022-04-16 20;1382.69;6074.29
2022-04-16 21;1503.03;6066.43
2022-04-16 22;1706.21;5962.01
2022-04-16 23;1797.7;6057.17
2022-04-17 00;1830.22;6050.51
2022-04-17 01;1769.26;6052.67
2022-04-17 02;1813.89;6056.84
2022-04-17 03;1729.05;6059.37
2022-04-17 04;1595.5;6057.86
2022-04-17 05;1373.8;6052.93
2022-04-17 06;1139.27;6434.25
2022-04-17 07;866.1;6434.25
2022-04-17 08;784.45;6434.25
2022-04-17 09;683.25;6434.25
2022-04-17 10;467.58;6434.25
2022-04-17 11;270.9;6434.25
2022-04-17 12;190.14;305.42
2022-04-17 13;277.36;6434.25
2022-04-17 14;189.24;6434.25
2022-04-17 15;143.21;6434.25
2022-04-17 16;142.15;208.14
2022-04-17 17;291.15;6434.25
2022-04-17 18;718.71;6434.25
2022-04-17 19;1331.84;6434.25
2022-04-17 20;1773.46;6434.25
2022-04-17 21;2111.1;6434.25
2022-04-17 22;2277.19;6434.25
2022-04-17 23;2445.62;6130.02
2022-04-18 00;2580.99;6113.4
2022-04-18 01;2640.55;6121.87
2022-04-18 02;2636.75;6109.67
2022-04-18 03;2522.91;6097.26
2022-04-18 04;2405.81;6085.31
2022-04-18 05;2255.7;6069.87
2022-04-18 06;2168.45;6081.28
2022-04-18 07;2074.29;6053.79
2022-04-18 08;2020.65;6033.73
2022-04-18 09;1579.78;6019.48
2022-04-18 10;1018.16;6003.8
2022-04-18 11;653.99;5995.05
2022-04-18 12;562.13;5989.75
2022-04-18 13;634.66;6434.25
2022-04-18 14;632.91;6434.25
2022-04-18 15;729.49;6434.25
2022-04-18 16;797.92;6434.25
2022-04-18 17;871.01;6434.25
2022-04-18 18;961.28;6434.25
2022-04-18 19;1294.01;6434.25
2022-04-18 20;2211.77;6434.25
2022-04-18 21;3176.63;6434.25
2022-04-18 22;3517.09;6434.25
2022-04-18 23;3669.26;6434.25
2022-04-19 00;3469.67;6434.25
2022-04-19 01;3286.66;6434.25
2022-04-19 02;3245.16;6434.25
2022-04-19 03;3202.3;6434.25
2022-04-19 04;2976.15;6434.25
2022-04-19 05;3078.87;6434.25
2022-04-19 06;3309.27;6434.25
2022-04-19 07;3330.91;6434.25
2022-04-19 08;3333.96;6434.25
2022-04-19 09;3355.76;6434.25
2022-04-19 10;3261.09;6434.25
2022-04-19 11;3196.55;6434.25
2022-04-19 12;3272.94;6434.25
2022-04-19 13;3199.38;6434.25
2022-04-19 14;3011.9;6434.25
2022-04-19 15;2982.75;6434.25
2022-04-19 16;2883.16;6434.25
2022-04-19 17;2831.22;6434.25
2022-04-19 18;3085.22;6434.25
2022-04-19 19;3207.5;6434.25
2022-04-19 20;3075.86;6434.25
2022-04-19 21;2987.1;6434.25
2022-04-19 22;2931.77;6434.25
2022-04-19 23;3134.91;6434.25
2022-04-20 00;3321.5;6434.25
2022-04-20 01;3348.78;6434.25
2022-04-20 02;3200.49;6434.25
2022-04-20 03;3309.1;6434.25
2022-04-20 04;3527.73;6434.25
2022-04-20 05;3749.93;6434.25
2022-04-20 06;3950;6434.25
2022-04-20 07;4004.77;6434.25
2022-04-20 08;3906.66;6434.25
2022-04-20 09;3896.44;6434.25
2022-04-20 10;3791.75;6434.25
2022-04-20 11;3855.19;6434.25
2022-04-20 12;4192.28;6434.25
2022-04-20 13;4461.1;6434.25
2022-04-20 14;4481.23;6434.25
2022-04-20 15;4303.56;6434.25
2022-04-20 16;4463.75;6434.25
2022-04-20 17;4482.63;6434.25
2022-04-20 18;4550.61;6434.25
2022-04-20 19;4457.94;6434.25
2022-04-20 20;4227.39;6434.25
2022-04-20 21;4067.84;6434.25
2022-04-20 22;3519.14;6434.25
2022-04-20 23;3247.82;6434.25
2022-04-21 00;2845.01;6163.39
2022-04-21 01;2639.87;6087.18
2022-04-21 02;2378.61;6086.76
2022-04-21 03;1964.34;6084.33
2022-04-21 04;1549.51;6069.58
2022-04-21 05;1286.45;6051.13
2022-04-21 06;1123.69;6045.03
2022-04-21 07;950.99;6055.41
2022-04-21 08;856.06;6070.38
2022-04-21 09;659.75;6061.73
2022-04-21 10;437.06;6031.19
2022-04-21 11;295.04;6008.79
2022-04-21 12;252.47;6009.81
2022-04-21 13;243.99;6002.47
2022-04-21 14;209.68;5994.63
2022-04-21 15;200.83;5989.55
2022-04-21 16;220.17;5984.87
2022-04-21 17;259.16;5982.73
2022-04-21 18;359.69;5982.01
2022-04-21 19;475.99;5989.84
2022-04-21 20;611.33;6434.25
2022-04-21 21;630.39;6434.25
2022-04-21 22;641.5;6434.25
2022-04-21 23;790.88;6434.25
2022-04-22 00;958.47;6434.25
2022-04-22 01;1204.37;6434.25
2022-04-22 02;1360.42;6434.25
2022-04-22 03;1548.78;6434.25
2022-04-22 04;1715.38;6434.25
2022-04-22 05;1652.61;6434.25
2022-04-22 06;1886.81;6434.25
2022-04-22 07;2042.05;6434.25
2022-04-22 08;2230.56;6434.25
2022-04-22 09;2383.95;6434.25
2022-04-22 10;2369.73;6434.25
2022-04-22 11;2641.75;6434.25
2022-04-22 12;2834.2;6434.25
2022-04-22 13;2515.24;6434.25
2022-04-22 14;2615.69;6434.25
2022-04-22 15;2556.32;6434.25
2022-04-22 16;2203.19;6434.25
2022-04-22 17;2041.08;6434.25
2022-04-22 18;1995.34;6434.25
2022-04-22 19;1832.23;6434.25
2022-04-22 20;1520.58;6434.25
2022-04-22 21;1484.84;6434.25
2022-04-22 22;1701.77;6434.25
2022-04-22 23;2289.16;6434.25
2022-04-23 00;2501.95;6434.25
2022-04-23 01;2395.4;6434.25
2022-04-23 02;2141.92;6434.25
2022-04-23 03;2218.66;6434.25
2022-04-23 04;2575.82;6434.25
2022-04-23 05;2889.27;6434.25
2022-04-23 06;3156.33;6434.25
2022-04-23 07;3458.83;6434.25
2022-04-23 08;3712.04;6434.25
2022-04-23 09;4066.71;6434.25
2022-04-23 10;4161.54;6434.25
2022-04-23 11;4578.89;6434.25
2022-04-23 12;4657.83;6434.25
2022-04-23 13;4734.02;6434.25
2022-04-23 14;4707.22;6434.25
2022-04-23 15;4757.11;6434.25
2022-04-23 16;4420.73;6434.25
2022-04-23 17;3895.88;6434.25
2022-04-23 18;4152.48;6310.29
2022-04-23 19;4576.19;6293.39
2022-04-23 20;5027.49;6301.54
2022-04-23 21;4938.55;6285.45
2022-04-23 22;4612.74;6285.96
2022-04-23 23;4511.5;6434.25
2022-04-24 00;4341.68;6434.25
2022-04-24 01;4301.56;6434.25
2022-04-24 02;3970.69;6434.25
2022-04-24 03;3495.07;6279.14
2022-04-24 04;2897.48;6169.14
2022-04-24 05;2454.51;6125.05
2022-04-24 06;2085.53;6124.75
2022-04-24 07;1828.89;6088.29
2022-04-24 08;1552.08;6113.75
2022-04-24 09;1147.67;6434.25
2022-04-24 10;781.43;6434.25
2022-04-24 11;694.82;6434.25
2022-04-24 12;574.06;6434.25
2022-04-24 13;573.11;6434.25
2022-04-24 14;582.38;6434.25
2022-04-24 15;572.32;6434.25
2022-04-24 16;560.19;6434.25
2022-04-24 17;481.61;6434.25
2022-04-24 18;435.38;6434.25
2022-04-24 19;408.04;6434.25
2022-04-24 20;369.3;6434.25
2022-04-24 21;365.2;6434.25
2022-04-24 22;411.39;6434.25
2022-04-24 23;462.67;6434.25
2022-04-25 00;387.94;6434.25
2022-04-25 01;277.37;6434.25
2022-04-25 02;124.91;6434.25
2022-04-25 03;64.54;6434.25
2022-04-25 04;43.37;6434.25
2022-04-25 05;26.95;6434.25
2022-04-25 06;33.03;6434.25
2022-04-25 07;36.62;6434.25
2022-04-25 08;38.25;6434.25
2022-04-25 09;43.92;6434.25
2022-04-25 10;53.68;6434.25
2022-04-25 11;84.5;6434.25
2022-04-25 12;133.6;6434.25
2022-04-25 13;186.37;6434.25
2022-04-25 14;229.21;6434.25
2022-04-25 15;256.28;6434.25
2022-04-25 16;253.08;6434.25
2022-04-25 17;258.06;6434.25
2022-04-25 18;270.69;6434.25
2022-04-25 19;279.43;6434.25
2022-04-25 20;286.78;6434.25
2022-04-25 21;258.16;6434.25
2022-04-25 22;314.28;6434.25
2022-04-25 23;367.09;6434.25
2022-04-26 00;403.38;6434.25
2022-04-26 01;505.19;6434.25
2022-04-26 02;524.7;6434.25
2022-04-26 03;401.53;6434.25
2022-04-26 04;295.31;6434.25
2022-04-26 05;271.6;6434.25
2022-04-26 06;268.34;6434.25
2022-04-26 07;266.79;6434.25
2022-04-26 08;209.08;6434.25
2022-04-26 09;166.81;6434.25
2022-04-26 10;166.49;6434.25
2022-04-26 11;145.89;6434.25
2022-04-26 12;203.14;6434.25
2022-04-26 13;330.09;6434.25
2022-04-26 14;502.69;6434.25
2022-04-26 15;629.24;6434.25
2022-04-26 16;612.37;6434.25
2022-04-26 17;885.72;6434.25
2022-04-26 18;1449.86;6434.25
2022-04-26 19;1383.13;6434.25
2022-04-26 20;1380.89;6434.25
2022-04-26 21;900.23;6434.25
2022-04-26 22;478.16;6434.25
2022-04-26 23;266.32;6434.25
2022-04-27 00;324.82;6434.25
2022-04-27 01;267.41;6434.25
2022-04-27 02;271.58;6434.25
2022-04-27 03;293.31;6434.25
2022-04-27 04;298.98;6434.25
2022-04-27 05;332.07;6434.25
2022-04-27 06;338.8;6434.25
2022-04-27 07;333.22;6434.25
2022-04-27 08;303.07;6434.25
2022-04-27 09;144.54;6434.25
2022-04-27 10;57.63;6434.25
2022-04-27 11;42.84;6434.25
2022-04-27 12;58.98;6434.25
2022-04-27 13;116.09;6434.25
2022-04-27 14;184.62;6434.25
2022-04-27 15;144.98;6434.25
2022-04-27 16;150.14;6434.25
2022-04-27 17;203.38;6434.25
2022-04-27 18;439.78;6434.25
2022-04-27 19;846.66;6434.25
2022-04-27 20;1058.89;6434.25
2022-04-27 21;1041;6434.25
2022-04-27 22;1184.39;6434.25
2022-04-27 23;1017.42;6434.25
2022-04-28 00;710.12;6434.25
2022-04-28 01;716.72;6434.25
2022-04-28 02;853.06;6434.25
2022-04-28 03;925.62;6434.25
2022-04-28 04;879.49;6434.25
2022-04-28 05;859.05;6434.25
2022-04-28 06;920.86;6434.25
2022-04-28 07;842.9;6434.25
2022-04-28 08;835.64;6434.25
2022-04-28 09;1124.27;6434.25
2022-04-28 10;1236.68;6434.25
2022-04-28 11;1456.01;6434.25
2022-04-28 12;1661.83;6434.25
2022-04-28 13;1592.48;6434.25
2022-04-28 14;1661.86;6434.25
2022-04-28 15;1754.67;6434.25
2022-04-28 16;1979.57;6434.25
2022-04-28 17;1993.3;6434.25
2022-04-28 18;1889.73;6434.25
2022-04-28 19;1671.2;6434.25
2022-04-28 20;1570.53;6434.25
2022-04-28 21;1371.17;6434.25
2022-04-28 22;1339.48;6434.25
2022-04-28 23;1428.7;6434.25
2022-04-29 00;1398.28;6434.25
2022-04-29 01;1149.58;6434.25
2022-04-29 02;886.08;6434.25
2022-04-29 03;707.37;6434.25
2022-04-29 04;530.32;6434.25
2022-04-29 05;381.69;6434.25
2022-04-29 06;264.19;6434.25
2022-04-29 07;205.05;6434.25
2022-04-29 08;166.11;6434.25
2022-04-29 09;135.43;6434.25
2022-04-29 10;87.5;6434.25
2022-04-29 11;37.47;6434.25
2022-04-29 12;32.63;6434.25
2022-04-29 13;36.1;6434.25
2022-04-29 14;38.1;6434.25
2022-04-29 15;50.73;6434.25
2022-04-29 16;63.93;6434.25
2022-04-29 17;93.53;6434.25
2022-04-29 18;130.47;6434.25
2022-04-29 19;150.11;6434.25
2022-04-29 20;192.63;6434.25
2022-04-29 21;294.72;6434.25
2022-04-29 22;501.27;6434.25
2022-04-29 23;667.87;6434.25
2022-04-30 00;687.43;6434.25
2022-04-30 01;690.37;6434.25
2022-04-30 02;698.1;6434.25
2022-04-30 03;645.14;6434.25
2022-04-30 04;588.24;6434.25
2022-04-30 05;520.69;6434.25
2022-04-30 06;477.61;6434.25
2022-04-30 07;472.28;6434.25
2022-04-30 08;448.96;6434.25
2022-04-30 09;373.93;6434.25
2022-04-30 10;260.07;6434.25
2022-04-30 11;226.13;6434.25
2022-04-30 12;311.1;6434.25
2022-04-30 13;402.49;6434.25
2022-04-30 14;533.2;6434.25
2022-04-30 15;727.12;6434.25
2022-04-30 16;930.11;6434.25
2022-04-30 17;1067.66;6434.25
2022-04-30 18;1154.2;6434.25
2022-04-30 19;1079.39;6434.25
2022-04-30 20;1174.63;6108.82
2022-04-30 21;1132.75;6103.12
2022-04-30 22;1217.97;6434.25
2022-04-30 23;1302.8;6434.25
2022-05-01 00;1336.29;6434.25
2022-05-01 01;1271.04;6434.25
2022-05-01 02;1050.84;6434.25
2022-05-01 03;844.14;6434.25
2022-05-01 04;714.79;6434.25
2022-05-01 05;543.91;6434.25
2022-05-01 06;358.17;6434.25
2022-05-01 07;253.82;6434.25
2022-05-01 08;237.94;6434.25
2022-05-01 09;201;6434.25
2022-05-01 10;100.19;6434.25
2022-05-01 11;88.21;6434.25
2022-05-01 12;103.57;6434.25
2022-05-01 13;123.95;6434.25
2022-05-01 14;186.39;6434.25
2022-05-01 15;307.39;6434.25
2022-05-01 16;413.65;6434.25
2022-05-01 17;420.04;6434.25
2022-05-01 18;504.8;6434.25
2022-05-01 19;743.41;6434.25
2022-05-01 20;1058.63;6434.25
2022-05-01 21;1547.09;6434.25
2022-05-01 22;2120.29;6434.25
2022-05-01 23;2228.35;6434.25
2022-05-02 00;2305.48;6434.25
2022-05-02 01;2456.71;6434.25
2022-05-02 02;2438.88;6434.25
2022-05-02 03;2129.53;6434.25
2022-05-02 04;1845.08;6434.25
2022-05-02 05;1627.84;6434.25
2022-05-02 06;1489.06;6434.25
2022-05-02 07;1400.85;6434.25
2022-05-02 08;1324.81;6434.25
2022-05-02 09;1244.5;6434.25
2022-05-02 10;1223.96;6434.25
2022-05-02 11;1387.26;6434.25
2022-05-02 12;1569.42;6434.25
2022-05-02 13;1721.86;6434.25
2022-05-02 14;1803.73;6434.25
2022-05-02 15;1915.68;6434.25
2022-05-02 16;1993.09;6434.25
2022-05-02 17;2015.59;6434.25
2022-05-02 18;2239.86;6434.25
2022-05-02 19;2416.89;6434.25
2022-05-02 20;2620.26;6434.25
2022-05-02 21;2844.58;6434.25
2022-05-02 22;3123.24;6434.25
2022-05-02 23;3347.17;6434.25
2022-05-03 00;3365.88;6434.25
2022-05-03 01;3127.59;6434.25
2022-05-03 02;3082.18;6434.25
2022-05-03 03;2985.39;6434.25
2022-05-03 04;2947.93;6434.25
2022-05-03 05;3045.26;6434.25
2022-05-03 06;3165.92;6434.25
2022-05-03 07;3231.21;6434.25
2022-05-03 08;3209.8;6434.25
2022-05-03 09;3180.52;6434.25
2022-05-03 10;3175.62;6434.25
2022-05-03 11;3211.06;6434.25
2022-05-03 12;3136.93;6434.25
2022-05-03 13;3093.41;6434.25
2022-05-03 14;3077.9;6434.25
2022-05-03 15;2994.94;6434.25
2022-05-03 16;2937.98;6434.25
2022-05-03 17;2849.98;6434.25
2022-05-03 18;2864.68;6434.25
2022-05-03 19;2971.94;6434.25
2022-05-03 20;2903.64;6434.25
2022-05-03 21;2819.37;6434.25
2022-05-03 22;2662.59;6434.25
2022-05-03 23;2730.93;6434.25
2022-05-04 00;2754.33;6434.25
2022-05-04 01;2719.98;6434.25
2022-05-04 02;2723.73;6434.25
2022-05-04 03;2496.43;6434.25
2022-05-04 04;2384.02;6434.25
2022-05-04 05;2501.51;6434.25
2022-05-04 06;2546.29;6434.25
2022-05-04 07;2478.53;6434.25
2022-05-04 08;2284.2;6434.25
2022-05-04 09;1874.11;6434.25
2022-05-04 10;1741.76;6434.25
2022-05-04 11;1624.71;6434.25
2022-05-04 12;1218.56;6434.25
2022-05-04 13;994.51;6434.25
2022-05-04 14;1006.21;6434.25
2022-05-04 15;1160.85;6434.25
2022-05-04 16;1389.5;6434.25
2022-05-04 17;1530.13;6434.25
2022-05-04 18;1660.05;6434.25
2022-05-04 19;1818.37;6434.25
2022-05-04 20;1892.06;6434.25
2022-05-04 21;2038.36;6434.25
2022-05-04 22;2299.96;6434.25
2022-05-04 23;2412.68;6434.25
2022-05-05 00;2416.34;6434.25
2022-05-05 01;2334.63;6434.25
2022-05-05 02;2275.77;6434.25
2022-05-05 03;2092.95;6434.25
2022-05-05 04;1990.62;6434.25
2022-05-05 05;1949.03;6434.25
2022-05-05 06;1870.98;6434.25
2022-05-05 07;1715.38;6434.25
2022-05-05 08;1669.06;6434.25
2022-05-05 09;1364.28;6434.25
2022-05-05 10;1144;6434.25
2022-05-05 11;1278.43;6434.25
2022-05-05 12;1322.92;6389.45
2022-05-05 13;1317.74;6389.45
2022-05-05 14;1316.97;6434.25
2022-05-05 15;1343.01;6434.25
2022-05-05 16;1292.45;6434.25
2022-05-05 17;1273.98;6434.25
2022-05-05 18;1361.97;6434.25
2022-05-05 19;1514.03;6434.25
2022-05-05 20;1731.81;6434.25
2022-05-05 21;1889.44;6434.25
2022-05-05 22;2142.54;6434.25
2022-05-05 23;2360.75;6434.25
2022-05-06 00;2390.36;6186.39
2022-05-06 01;2309.65;6184.87
2022-05-06 02;1986.37;6163.49
2022-05-06 03;1719.78;6143.28
2022-05-06 04;1605.6;6179.06
2022-05-06 05;1639.46;6178.05
2022-05-06 06;1701.29;6178.05
2022-05-06 07;1738.03;6184.9
2022-05-06 08;1757.27;6166.75
2022-05-06 09;1517.96;6172.97
2022-05-06 10;1326.02;6217.4
2022-05-06 11;1313.38;6208.88
2022-05-06 12;1280.18;6119.37
2022-05-06 13;1315.17;6093.2
2022-05-06 14;1332.27;6118.91
2022-05-06 15;1472.03;6126.07
2022-05-06 16;1621.47;6160.12
2022-05-06 17;1581.78;6155.26
2022-05-06 18;1667.91;6138.61
2022-05-06 19;1743.01;6207.88
2022-05-06 20;1879.74;6118
2022-05-06 21;2113.27;6174.52
2022-05-06 22;2334.99;6207.1
2022-05-06 23;2544.84;6203.24
2022-05-07 00;2632.44;6195.92
2022-05-07 01;2468.52;6218.98
2022-05-07 02;2217.83;6229.22
2022-05-07 03;1984.81;6217.75
2022-05-07 04;1981.29;6216.74
2022-05-07 05;1941.09;6326.13
2022-05-07 06;1624.33;6434.25
2022-05-07 07;1316.43;6434.25
2022-05-07 08;1131.88;6434.25
2022-05-07 09;1025.88;6434.25
